year,no_arctic_tas,world_tas,arctic_tas,Model,Experiment,Ensemble_member
2015,288.8143593786834,287.61722228906746,260.54282795580156,UKESM1-0-LL,ssp245,r5i1p1f2
2016,288.7731086611194,287.57853170527306,260.5620372331192,UKESM1-0-LL,ssp245,r5i1p1f2
2017,288.94945658513234,287.75818347875685,260.81640870593344,UKESM1-0-LL,ssp245,r5i1p1f2
2018,289.01545690236975,287.80976944857713,260.54200049396314,UKESM1-0-LL,ssp245,r5i1p1f2
2019,288.96492423158867,287.77534721292443,260.87193107748794,UKESM1-0-LL,ssp245,r5i1p1f2
2020,289.04867810431085,287.85211236457235,260.79063965241966,UKESM1-0-LL,ssp245,r5i1p1f2
2021,288.95073053291236,287.7495345571312,260.58334465129326,UKESM1-0-LL,ssp245,r5i1p1f2
2022,289.1017610645701,287.8917171102279,260.52542175055794,UKESM1-0-LL,ssp245,r5i1p1f2
2023,289.3647070186459,288.1741010730423,261.24741477586616,UKESM1-0-LL,ssp245,r5i1p1f2
2024,289.3994088440955,288.2300615383553,261.78415960885513,UKESM1-0-LL,ssp245,r5i1p1f2
2025,289.4207158861608,288.25119678896084,261.8014096321447,UKESM1-0-LL,ssp245,r5i1p1f2
2026,289.3906259540471,288.2056700571832,261.40676498816146,UKESM1-0-LL,ssp245,r5i1p1f2
2027,289.58639893558865,288.40337408349444,261.6481414292961,UKESM1-0-LL,ssp245,r5i1p1f2
2028,289.6889168883379,288.5237209968408,262.1717072504263,UKESM1-0-LL,ssp245,r5i1p1f2
2029,289.5580126934813,288.3975102740241,262.1516438635422,UKESM1-0-LL,ssp245,r5i1p1f2
2030,289.52107786101243,288.3780332032543,262.5269906843064,UKESM1-0-LL,ssp245,r5i1p1f2
2031,289.5631839305381,288.42026906866886,262.5721620072401,UKESM1-0-LL,ssp245,r5i1p1f2
2032,289.58364849886965,288.45371772940297,262.8992582717613,UKESM1-0-LL,ssp245,r5i1p1f2
2033,289.6778928214306,288.5530785149912,263.11433273692,UKESM1-0-LL,ssp245,r5i1p1f2
2034,289.769090653509,288.681032992306,264.0735737194516,UKESM1-0-LL,ssp245,r5i1p1f2
2035,289.7928723707915,288.6939320263305,263.84035051695,UKESM1-0-LL,ssp245,r5i1p1f2
2036,289.9053109096745,288.8045993835667,263.91096091600184,UKESM1-0-LL,ssp245,r5i1p1f2
2037,290.0983008269273,289.0054979932633,264.29072213028087,UKESM1-0-LL,ssp245,r5i1p1f2
2038,290.0790467080679,288.99940106314114,264.5821875422412,UKESM1-0-LL,ssp245,r5i1p1f2
2039,289.9496731784992,288.8746754769593,264.56257961817624,UKESM1-0-LL,ssp245,r5i1p1f2
2040,290.05512370708584,288.9790733329857,264.6431702826632,UKESM1-0-LL,ssp245,r5i1p1f2
2041,290.03045624921384,288.94169835827006,264.31840272358215,UKESM1-0-LL,ssp245,r5i1p1f2
2042,290.16775712697074,289.0870334707922,264.6454396997321,UKESM1-0-LL,ssp245,r5i1p1f2
2043,290.23023867128023,289.1445311355854,264.5902221872037,UKESM1-0-LL,ssp245,r5i1p1f2
2044,290.02594062768225,288.9324281744231,264.20160358910186,UKESM1-0-LL,ssp245,r5i1p1f2
