year,no_arctic_tas,world_tas,arctic_tas,Model,Experiment,Ensemble_member
2015,288.14426,287.14145,263.8304,IPSL-CM6A-LR,ssp245,r1i1p1f1
2016,288.19876,287.22052,264.48187,IPSL-CM6A-LR,ssp245,r1i1p1f1
2017,288.57498,287.5976,264.87744,IPSL-CM6A-LR,ssp245,r1i1p1f1
2018,288.52173,287.53998,264.7201,IPSL-CM6A-LR,ssp245,r1i1p1f1
2019,288.4256,287.47083,265.27652,IPSL-CM6A-LR,ssp245,r1i1p1f1
2020,288.49838,287.53983,265.25668,IPSL-CM6A-LR,ssp245,r1i1p1f1
2021,288.53784,287.55963,264.82083,IPSL-CM6A-LR,ssp245,r1i1p1f1
2022,288.37518,287.41428,265.07745,IPSL-CM6A-LR,ssp245,r1i1p1f1
2023,288.42972,287.4678,265.10648,IPSL-CM6A-LR,ssp245,r1i1p1f1
2024,288.6727,287.70117,265.11862,IPSL-CM6A-LR,ssp245,r1i1p1f1
2025,288.73764,287.7633,265.11383,IPSL-CM6A-LR,ssp245,r1i1p1f1
2026,288.81766,287.87018,265.84442,IPSL-CM6A-LR,ssp245,r1i1p1f1
2027,288.7164,287.74106,265.06897,IPSL-CM6A-LR,ssp245,r1i1p1f1
2028,288.6594,287.67435,264.77655,IPSL-CM6A-LR,ssp245,r1i1p1f1
2029,288.69992,287.741,265.44974,IPSL-CM6A-LR,ssp245,r1i1p1f1
2030,288.58438,287.63385,265.53787,IPSL-CM6A-LR,ssp245,r1i1p1f1
2031,288.7516,287.80643,265.83624,IPSL-CM6A-LR,ssp245,r1i1p1f1
2032,289.0448,288.1041,266.2368,IPSL-CM6A-LR,ssp245,r1i1p1f1
2033,288.89227,287.95258,266.10873,IPSL-CM6A-LR,ssp245,r1i1p1f1
2034,288.87122,287.92795,266.0012,IPSL-CM6A-LR,ssp245,r1i1p1f1
2035,288.80396,287.84763,265.61734,IPSL-CM6A-LR,ssp245,r1i1p1f1
2036,289.03134,288.09323,266.28635,IPSL-CM6A-LR,ssp245,r1i1p1f1
2037,289.14145,288.19043,266.0829,IPSL-CM6A-LR,ssp245,r1i1p1f1
2038,288.9307,287.99484,266.24026,IPSL-CM6A-LR,ssp245,r1i1p1f1
2039,289.20398,288.26462,266.42868,IPSL-CM6A-LR,ssp245,r1i1p1f1
2040,289.46915,288.54126,266.97095,IPSL-CM6A-LR,ssp245,r1i1p1f1
2041,289.23352,288.32468,267.19757,IPSL-CM6A-LR,ssp245,r1i1p1f1
2042,289.13992,288.18063,265.88046,IPSL-CM6A-LR,ssp245,r1i1p1f1
2043,289.17535,288.2426,266.55988,IPSL-CM6A-LR,ssp245,r1i1p1f1
2044,289.05365,288.13187,266.70493,IPSL-CM6A-LR,ssp245,r1i1p1f1
