year,no_arctic_tas,world_tas,arctic_tas,Model,Experiment,Ensemble_member
1850,288.77524092840906,287.5830522804165,260.42404604582384,NorESM2-LM,historical,r1i1p1f1
1851,289.020850178725,287.80131652737737,260.01936935315314,NorESM2-LM,historical,r1i1p1f1
1852,288.85684636911594,287.70510559319973,261.4675340759738,NorESM2-LM,historical,r1i1p1f1
1853,288.9925134287515,287.8332092338202,261.423337011891,NorESM2-LM,historical,r1i1p1f1
1854,289.074267737331,287.8874425034601,260.8506191111644,NorESM2-LM,historical,r1i1p1f1
1855,288.8323820865675,287.65421778440816,260.8146973095373,NorESM2-LM,historical,r1i1p1f1
1856,288.80270899181573,287.6244776759543,260.78343057561455,NorESM2-LM,historical,r1i1p1f1
1857,289.03670848809736,287.85442585253656,260.92108646509786,NorESM2-LM,historical,r1i1p1f1
1858,288.8488297091717,287.6883659387726,261.2520776648149,NorESM2-LM,historical,r1i1p1f1
1859,288.6282039698255,287.41775338190877,259.8427256216334,NorESM2-LM,historical,r1i1p1f1
1860,288.5751238248036,287.3547248226253,259.5530642677792,NorESM2-LM,historical,r1i1p1f1
1861,288.585685338067,287.35944191852474,259.424640884694,NorESM2-LM,historical,r1i1p1f1
1862,288.6375406436136,287.411390132704,259.47870563146955,NorESM2-LM,historical,r1i1p1f1
1863,288.93634907454566,287.7257048009151,260.1462647259253,NorESM2-LM,historical,r1i1p1f1
1864,289.1114917932614,287.8670164352389,259.5168773324824,NorESM2-LM,historical,r1i1p1f1
1865,288.79736904479245,287.60814433593214,260.5166589937088,NorESM2-LM,historical,r1i1p1f1
1866,288.68276999334205,287.49373974846037,260.40668445043775,NorESM2-LM,historical,r1i1p1f1
1867,288.72242256594086,287.51149462448126,259.92559237057645,NorESM2-LM,historical,r1i1p1f1
1868,289.0491468592999,287.8561834636454,260.6795278607129,NorESM2-LM,historical,r1i1p1f1
1869,288.9884777304953,287.7887722475051,260.45852652921855,NorESM2-LM,historical,r1i1p1f1
1870,288.7333672639641,287.5368507620488,260.27925257067403,NorESM2-LM,historical,r1i1p1f1
1871,288.796098436229,287.61243358741933,260.6476062820976,NorESM2-LM,historical,r1i1p1f1
1872,288.7838747065725,287.5991904896117,260.6111411665236,NorESM2-LM,historical,r1i1p1f1
1873,288.64160165210956,287.4506271772643,260.31928077330247,NorESM2-LM,historical,r1i1p1f1
1874,288.65790596835467,287.46472933266466,260.2832159520184,NorESM2-LM,historical,r1i1p1f1
1875,288.7693141038261,287.56003278540845,260.0116419149037,NorESM2-LM,historical,r1i1p1f1
1876,288.7676167192532,287.62775581446346,261.6608172163905,NorESM2-LM,historical,r1i1p1f1
1877,288.9274244043178,287.77164172880236,261.44199252186036,NorESM2-LM,historical,r1i1p1f1
1878,288.95656240165425,287.8195139654439,261.9166456399721,NorESM2-LM,historical,r1i1p1f1
1879,288.89123824155905,287.71274044601716,260.86562272646523,NorESM2-LM,historical,r1i1p1f1
1880,288.92591890393135,287.7478397018104,260.9102578735401,NorESM2-LM,historical,r1i1p1f1
1881,288.8127717116058,287.61583147482304,260.3485802659238,NorESM2-LM,historical,r1i1p1f1
1882,288.7079085890772,287.5184498736839,260.4216336763993,NorESM2-LM,historical,r1i1p1f1
1883,288.8287272817636,287.66776714605487,261.22017127529426,NorESM2-LM,historical,r1i1p1f1
1884,288.5989355574357,287.43644603775095,260.9540095828223,NorESM2-LM,historical,r1i1p1f1
1885,288.7683798931687,287.6169743839837,261.3870405097293,NorESM2-LM,historical,r1i1p1f1
1886,288.7553224819218,287.58311387517,260.8792688816662,NorESM2-LM,historical,r1i1p1f1
1887,288.6322470701404,287.4290725640279,260.0197997380982,NorESM2-LM,historical,r1i1p1f1
1888,288.7067985031333,287.53200220726217,260.76920759614023,NorESM2-LM,historical,r1i1p1f1
1889,288.7820961230491,287.59935084849525,260.65547217658644,NorESM2-LM,historical,r1i1p1f1
1890,288.885859275664,287.7271341844499,261.3304544060961,NorESM2-LM,historical,r1i1p1f1
1891,288.9509598418306,287.7546250245673,260.50116575416325,NorESM2-LM,historical,r1i1p1f1
1892,288.8512319602677,287.6882531199589,261.1946695517712,NorESM2-LM,historical,r1i1p1f1
1893,288.7723467772914,287.62860265456806,261.57320126141116,NorESM2-LM,historical,r1i1p1f1
1894,288.9233529297653,287.7599966374394,261.2578144118966,NorESM2-LM,historical,r1i1p1f1
1895,289.07069794556685,287.90686948763056,261.39393095369053,NorESM2-LM,historical,r1i1p1f1
1896,288.84687791567717,287.70265333367735,261.63630669580215,NorESM2-LM,historical,r1i1p1f1
1897,288.9523085943462,287.76784879963634,260.78491199403487,NorESM2-LM,historical,r1i1p1f1
1898,288.91422477442114,287.80901302701506,262.6314098105438,NorESM2-LM,historical,r1i1p1f1
1899,288.9540767077004,287.8006719540756,261.52519370032303,NorESM2-LM,historical,r1i1p1f1
1900,288.8956231222967,287.7527004841914,261.7160131644355,NorESM2-LM,historical,r1i1p1f1
1901,288.9837168321649,287.8289474937219,261.5223829117735,NorESM2-LM,historical,r1i1p1f1
1902,288.8382164391698,287.67206885171083,261.1062987015205,NorESM2-LM,historical,r1i1p1f1
1903,288.8292911296533,287.6433500097644,260.626667437636,NorESM2-LM,historical,r1i1p1f1
1904,288.9650168439297,287.7968195923796,261.1843564629162,NorESM2-LM,historical,r1i1p1f1
1905,288.8716407689434,287.7103293097969,261.25473001150885,NorESM2-LM,historical,r1i1p1f1
1906,288.90818148944703,287.7382971665715,261.0874012096176,NorESM2-LM,historical,r1i1p1f1
1907,288.79260785708345,287.63613379914574,261.2907343503631,NorESM2-LM,historical,r1i1p1f1
1908,288.81704716139063,287.6222063380356,260.40278143789476,NorESM2-LM,historical,r1i1p1f1
1909,288.98957990993836,287.81028060905106,260.9449039598369,NorESM2-LM,historical,r1i1p1f1
1910,288.7881674425208,287.5881468041875,260.25072159635266,NorESM2-LM,historical,r1i1p1f1
1911,288.72497781496156,287.5799755439795,261.4959125321663,NorESM2-LM,historical,r1i1p1f1
1912,288.82043116970925,287.6238846111433,260.3656017053495,NorESM2-LM,historical,r1i1p1f1
1913,288.79419544438923,287.594226233931,260.25797259401855,NorESM2-LM,historical,r1i1p1f1
1914,288.5124777883567,287.27483985149195,259.08046264444715,NorESM2-LM,historical,r1i1p1f1
1915,288.7416342046211,287.5106646200741,259.46819778599814,NorESM2-LM,historical,r1i1p1f1
1916,288.81644876734487,287.6316577374785,260.64117513139405,NorESM2-LM,historical,r1i1p1f1
1917,288.69447564130047,287.5120436085188,260.57530083348666,NorESM2-LM,historical,r1i1p1f1
1918,288.88427666109567,287.7202235630616,261.20216754891425,NorESM2-LM,historical,r1i1p1f1
1919,289.1173275405765,287.9198098231811,260.6394031463243,NorESM2-LM,historical,r1i1p1f1
1920,289.07505773744316,287.9214053039234,261.6402847050512,NorESM2-LM,historical,r1i1p1f1
1921,288.93424643761693,287.7164744778194,259.9746600391977,NorESM2-LM,historical,r1i1p1f1
1922,288.93940044312626,287.7867339960675,261.5280749534889,NorESM2-LM,historical,r1i1p1f1
1923,289.02999304062195,287.8943298042275,262.0230174330094,NorESM2-LM,historical,r1i1p1f1
1924,289.07294948958025,287.87232666156,260.5211830933977,NorESM2-LM,historical,r1i1p1f1
1925,288.9303869918933,287.7758850736105,261.4754125357453,NorESM2-LM,historical,r1i1p1f1
1926,288.7918373704644,287.6215397126471,260.9612276567475,NorESM2-LM,historical,r1i1p1f1
1927,288.9612913778405,287.770992693797,260.6550413421443,NorESM2-LM,historical,r1i1p1f1
1928,288.94777307859624,287.785803907537,261.31522140842685,NorESM2-LM,historical,r1i1p1f1
1929,288.9886498279083,287.84359919902573,261.75843455575426,NorESM2-LM,historical,r1i1p1f1
1930,288.9182954198539,287.7615358501124,261.40963221521366,NorESM2-LM,historical,r1i1p1f1
1931,288.8516533459831,287.6678968587456,260.7009819571107,NorESM2-LM,historical,r1i1p1f1
1932,289.000098621545,287.7917533830942,260.2646871592403,NorESM2-LM,historical,r1i1p1f1
1933,288.69913402297544,287.53490289119526,261.0127911266214,NorESM2-LM,historical,r1i1p1f1
1934,288.7988845321583,287.60986981779644,260.5231683173714,NorESM2-LM,historical,r1i1p1f1
1935,288.960891577848,287.7698968452941,260.6380889546104,NorESM2-LM,historical,r1i1p1f1
1936,288.93179438793385,287.72257905725667,260.17569144000777,NorESM2-LM,historical,r1i1p1f1
1937,288.8108182036187,287.64437799798276,261.0719417728342,NorESM2-LM,historical,r1i1p1f1
1938,288.8528404433594,287.6968803759096,261.3631900395115,NorESM2-LM,historical,r1i1p1f1
1939,288.9022184802521,287.69514467924336,260.1970428122256,NorESM2-LM,historical,r1i1p1f1
1940,289.01128741899873,287.85416827120724,261.4940731621451,NorESM2-LM,historical,r1i1p1f1
1941,288.9714584262706,287.80428981871216,261.21526001804125,NorESM2-LM,historical,r1i1p1f1
1942,288.75007110371985,287.599498458085,261.3885378783528,NorESM2-LM,historical,r1i1p1f1
