year,no_arctic_tas,world_tas,arctic_tas,Model,Experiment,Ensemble_member
2015,289.93250863108386,288.7323156740344,262.9867008056164,ACCESS-ESM1-5,ssp245,r1i1p1f1
2016,289.89752495708495,288.68990308211204,262.78492878851193,ACCESS-ESM1-5,ssp245,r1i1p1f1
2017,289.98581163123146,288.83637789717295,264.17961078317234,ACCESS-ESM1-5,ssp245,r1i1p1f1
2018,290.01818514800806,288.82127264644237,263.1460275822982,ACCESS-ESM1-5,ssp245,r1i1p1f1
2019,289.8858319456463,288.6973421975974,263.2027755542851,ACCESS-ESM1-5,ssp245,r1i1p1f1
2020,289.8823832940974,288.6932384576592,263.1846193628045,ACCESS-ESM1-5,ssp245,r1i1p1f1
2021,289.85542502610787,288.6612423800745,263.04455607414747,ACCESS-ESM1-5,ssp245,r1i1p1f1
2022,289.96875421699514,288.7656243541228,262.9570092441385,ACCESS-ESM1-5,ssp245,r1i1p1f1
2023,290.0919405875924,288.8948916293579,263.2167194018601,ACCESS-ESM1-5,ssp245,r1i1p1f1
2024,290.1848383322962,288.9582560182388,262.64655698963475,ACCESS-ESM1-5,ssp245,r1i1p1f1
2025,290.1368634453232,288.9133981660048,262.66856336573335,ACCESS-ESM1-5,ssp245,r1i1p1f1
2026,290.31790597847726,289.13397624305765,263.7372274783305,ACCESS-ESM1-5,ssp245,r1i1p1f1
2027,290.46844243848534,289.27144429178674,263.59436203422024,ACCESS-ESM1-5,ssp245,r1i1p1f1
2028,290.37549502935195,289.19039722822816,263.76859201772027,ACCESS-ESM1-5,ssp245,r1i1p1f1
2029,290.451453930824,289.2959938996744,264.5099553022172,ACCESS-ESM1-5,ssp245,r1i1p1f1
2030,290.3029979270302,289.1702989548814,264.8725130634465,ACCESS-ESM1-5,ssp245,r1i1p1f1
2031,290.38700831664386,289.23167992659677,264.4484651926733,ACCESS-ESM1-5,ssp245,r1i1p1f1
2032,290.4575081961833,289.33077702147415,265.1610077240338,ACCESS-ESM1-5,ssp245,r1i1p1f1
2033,290.59949739064723,289.44087613229453,264.5870253238051,ACCESS-ESM1-5,ssp245,r1i1p1f1
2034,290.6883702453992,289.5195233563729,264.4463201949455,ACCESS-ESM1-5,ssp245,r1i1p1f1
2035,290.5644099721263,289.4267022775038,265.02147312952314,ACCESS-ESM1-5,ssp245,r1i1p1f1
2036,290.43184437588616,289.28380582017695,264.6569669974892,ACCESS-ESM1-5,ssp245,r1i1p1f1
2037,290.50983596044796,289.34025267001664,264.251252792862,ACCESS-ESM1-5,ssp245,r1i1p1f1
2038,290.52576741520926,289.36405984950414,264.4440039529132,ACCESS-ESM1-5,ssp245,r1i1p1f1
2039,290.71269460795685,289.55869241746245,264.8039262948386,ACCESS-ESM1-5,ssp245,r1i1p1f1
2040,290.7107438600173,289.5795814494105,265.3147566926471,ACCESS-ESM1-5,ssp245,r1i1p1f1
2041,290.7000499235965,289.55718460839455,265.0413181563901,ACCESS-ESM1-5,ssp245,r1i1p1f1
2042,290.70541511074117,289.57460282636924,265.31728870790937,ACCESS-ESM1-5,ssp245,r1i1p1f1
2043,290.71052655061857,289.57631821785884,265.24615468518357,ACCESS-ESM1-5,ssp245,r1i1p1f1
2044,290.6955524029195,289.55290585606036,265.0417322540408,ACCESS-ESM1-5,ssp245,r1i1p1f1
2045,290.71561215865034,289.5633168245486,264.8451648705648,ACCESS-ESM1-5,ssp245,r1i1p1f1
2046,290.93978087021543,289.82453234370723,265.9010799709862,ACCESS-ESM1-5,ssp245,r1i1p1f1
2047,290.9197745714809,289.8529669986666,266.9686326530419,ACCESS-ESM1-5,ssp245,r1i1p1f1
2048,290.9762499925499,289.8826617069604,266.42384813866727,ACCESS-ESM1-5,ssp245,r1i1p1f1
2049,291.0797114699472,289.9677868165159,266.11563560883275,ACCESS-ESM1-5,ssp245,r1i1p1f1
2050,291.00044173986095,289.8971604707089,266.2304204850397,ACCESS-ESM1-5,ssp245,r1i1p1f1
2051,291.0200422590744,289.89982318271797,265.8697464032076,ACCESS-ESM1-5,ssp245,r1i1p1f1
