year,no_arctic_tas,world_tas,arctic_tas,Model,Experiment,Ensemble_member
1850,288.77256388276044,287.5331606117708,259.7026656331443,BCC-CSM2-MR,historical,r1i1p1f1
1851,288.8669305495996,287.5794411772444,258.66918464406643,BCC-CSM2-MR,historical,r1i1p1f1
1852,289.0385819475712,287.7463023931145,258.72848350146796,BCC-CSM2-MR,historical,r1i1p1f1
1853,288.9397300690037,287.6742739883462,259.25876958977,BCC-CSM2-MR,historical,r1i1p1f1
1854,289.0046476920102,287.73107149725473,259.13323193794855,BCC-CSM2-MR,historical,r1i1p1f1
1855,288.9013805640712,287.5912251423042,258.17200805601067,BCC-CSM2-MR,historical,r1i1p1f1
1856,288.9123347761357,287.64325949704045,259.1464868895601,BCC-CSM2-MR,historical,r1i1p1f1
1857,289.0675247150049,287.80434227079286,259.43989181822656,BCC-CSM2-MR,historical,r1i1p1f1
1858,289.00056295232116,287.7180311297764,258.91909515572314,BCC-CSM2-MR,historical,r1i1p1f1
1859,289.18889308586216,287.8829641266204,258.55865121464615,BCC-CSM2-MR,historical,r1i1p1f1
1860,289.1085057101564,287.81298473444826,258.72238052750396,BCC-CSM2-MR,historical,r1i1p1f1
1861,289.19824547694463,287.90990130235355,258.9804503956502,BCC-CSM2-MR,historical,r1i1p1f1
1862,289.0251133291737,287.73313083052807,258.72198225390855,BCC-CSM2-MR,historical,r1i1p1f1
1863,289.0658173214084,287.7405489400308,257.98197407051566,BCC-CSM2-MR,historical,r1i1p1f1
1864,289.3044907748297,288.0030408108735,258.7793026341152,BCC-CSM2-MR,historical,r1i1p1f1
1865,289.19127742565684,287.9435178091282,259.9253831509813,BCC-CSM2-MR,historical,r1i1p1f1
1866,289.24920013183265,287.97293875683016,259.3148041368804,BCC-CSM2-MR,historical,r1i1p1f1
1867,289.29775754175625,288.0782166227073,260.69372586150524,BCC-CSM2-MR,historical,r1i1p1f1
1868,289.22394224335295,287.96756758433344,259.75598427037403,BCC-CSM2-MR,historical,r1i1p1f1
1869,289.28316935023526,288.0280779373865,259.8453095999144,BCC-CSM2-MR,historical,r1i1p1f1
1870,289.1616758442809,287.8561409942679,258.54067770789356,BCC-CSM2-MR,historical,r1i1p1f1
