year,no_arctic_tas,world_tas,arctic_tas,Model,Experiment,Ensemble_member
1850,288.415349333004,287.32018876725607,255.64534024653418,FGOALS-g3,historical,r1i1p1f1
1851,288.21427175486724,287.1090311456656,255.14264195094373,FGOALS-g3,historical,r1i1p1f1
1852,288.31322440632255,287.1946577239331,254.84284436146342,FGOALS-g3,historical,r1i1p1f1
1853,288.29452199795855,287.1908454520017,255.26969297223968,FGOALS-g3,historical,r1i1p1f1
1854,288.25055513495766,287.13696346234326,254.92904012472167,FGOALS-g3,historical,r1i1p1f1
1855,288.2493576539522,287.1107594533894,254.17958328002098,FGOALS-g3,historical,r1i1p1f1
1856,288.19714362536365,287.08805760343074,255.01044922352992,FGOALS-g3,historical,r1i1p1f1
1857,288.1732056043097,287.064574383839,255.0001200270756,FGOALS-g3,historical,r1i1p1f1
1858,288.22053047969683,287.1194166137577,255.2723834037343,FGOALS-g3,historical,r1i1p1f1
1859,288.37063750198377,287.297900157279,256.2715886201792,FGOALS-g3,historical,r1i1p1f1
1860,288.24592913245965,287.1714882698272,256.09590663115523,FGOALS-g3,historical,r1i1p1f1
1861,288.2517055223727,287.159306395502,255.56432575980094,FGOALS-g3,historical,r1i1p1f1
1862,288.2821745087813,287.19302720670896,255.69209767284352,FGOALS-g3,historical,r1i1p1f1
1863,288.19111588277264,287.08577650732406,255.11653073978013,FGOALS-g3,historical,r1i1p1f1
1864,288.3194533724457,287.2070949576257,255.03484059407162,FGOALS-g3,historical,r1i1p1f1
1865,288.3951946622134,287.3098254893193,255.91816912795196,FGOALS-g3,historical,r1i1p1f1
1866,288.3879303360458,287.3201877591793,256.43833770071774,FGOALS-g3,historical,r1i1p1f1
1867,288.3627002488719,287.28168476014633,256.0159480957212,FGOALS-g3,historical,r1i1p1f1
1868,288.3912557093769,287.3261669949465,256.5210734352823,FGOALS-g3,historical,r1i1p1f1
1869,288.291807624966,287.1948033458538,255.466629912477,FGOALS-g3,historical,r1i1p1f1
1870,288.37256622893887,287.25128847812726,254.8210640732251,FGOALS-g3,historical,r1i1p1f1
1871,288.3303850598103,287.23769013944946,255.63415439841395,FGOALS-g3,historical,r1i1p1f1
1872,288.348345178959,287.2357091944138,255.05542680349373,FGOALS-g3,historical,r1i1p1f1
1873,288.2644481318036,287.13912831082223,254.5919968839304,FGOALS-g3,historical,r1i1p1f1
1874,288.11009633888614,286.9871658978009,254.5091414572678,FGOALS-g3,historical,r1i1p1f1
1875,288.2187143942042,287.1213619601304,255.3831189935446,FGOALS-g3,historical,r1i1p1f1
1876,288.2132610987067,287.1038950164138,255.01818657359576,FGOALS-g3,historical,r1i1p1f1
1877,288.2364735468997,287.1441508314462,255.5513802096367,FGOALS-g3,historical,r1i1p1f1
1878,288.2327713803929,287.10598296926315,254.51637615388915,FGOALS-g3,historical,r1i1p1f1
1879,288.27824048080527,287.13688002333697,254.12581230546758,FGOALS-g3,historical,r1i1p1f1
1880,288.3061249318418,287.20412270231554,255.33139574204375,FGOALS-g3,historical,r1i1p1f1
1881,288.1878615539938,287.0772119481167,254.95438071585227,FGOALS-g3,historical,r1i1p1f1
1882,288.2486938299649,287.1636132425329,255.78030351185961,FGOALS-g3,historical,r1i1p1f1
1883,288.2814056746545,287.14739438273,254.3488833553098,FGOALS-g3,historical,r1i1p1f1
1884,288.0557626376407,286.95120911916416,255.0046923480155,FGOALS-g3,historical,r1i1p1f1
1885,288.1074948330181,287.029405998996,255.84831568443715,FGOALS-g3,historical,r1i1p1f1
1886,288.16396326017787,287.08967961419927,256.01864508384057,FGOALS-g3,historical,r1i1p1f1
1887,288.19223190327824,287.12985703679647,256.4032549106049,FGOALS-g3,historical,r1i1p1f1
1888,288.186552091735,287.0856654157472,255.24520312099267,FGOALS-g3,historical,r1i1p1f1
1889,288.1957033523307,287.11911221447644,255.98133910903323,FGOALS-g3,historical,r1i1p1f1
1890,288.23318989594884,287.12797962241217,255.16246781281725,FGOALS-g3,historical,r1i1p1f1
1891,288.26026471889617,287.18236494205667,256.0067426454369,FGOALS-g3,historical,r1i1p1f1
1892,288.28474182784714,287.19926574841355,255.80451737611898,FGOALS-g3,historical,r1i1p1f1
1893,288.3193680927333,287.21369599620044,255.23482708272178,FGOALS-g3,historical,r1i1p1f1
1894,288.37954420560817,287.2727240723107,255.26065099521705,FGOALS-g3,historical,r1i1p1f1
1895,288.2180641912433,287.1074238016198,254.9848591270129,FGOALS-g3,historical,r1i1p1f1
1896,288.1394870284736,287.03596608758664,255.1193141050112,FGOALS-g3,historical,r1i1p1f1
