year,no_arctic_tas,world_tas,arctic_tas,Model,Experiment,Ensemble_member
2015,288.11747914560056,286.9670795516426,261.5046589839534,GFDL-CM4,ssp245,r1i1p1f1
2016,288.10220744275165,286.92959034050244,260.9754175651043,GFDL-CM4,ssp245,r1i1p1f1
2017,288.00866795134795,286.85154167637063,261.2402358152228,GFDL-CM4,ssp245,r1i1p1f1
2018,288.12405236143616,286.9525631771646,261.0233552244815,GFDL-CM4,ssp245,r1i1p1f1
2019,288.08129518286347,286.95087353049576,261.9306356213517,GFDL-CM4,ssp245,r1i1p1f1
2020,288.1612788295569,286.98441855765213,260.93632939800193,GFDL-CM4,ssp245,r1i1p1f1
2021,288.24572600703067,287.0897908211076,261.5048479825091,GFDL-CM4,ssp245,r1i1p1f1
2022,288.3138648025532,287.17374717984717,261.9389030800725,GFDL-CM4,ssp245,r1i1p1f1
2023,288.3157501688065,287.18843115527864,262.2368656408609,GFDL-CM4,ssp245,r1i1p1f1
2024,288.31937663637103,287.1953266279438,262.31611578328955,GFDL-CM4,ssp245,r1i1p1f1
2025,288.4477985528991,287.31914618595414,262.33806883439263,GFDL-CM4,ssp245,r1i1p1f1
2026,288.5299164257217,287.406604391533,262.5437275325015,GFDL-CM4,ssp245,r1i1p1f1
2027,288.42807359535107,287.318668266766,262.7635960945939,GFDL-CM4,ssp245,r1i1p1f1
2028,288.40894645838193,287.2970832181437,262.6876087491072,GFDL-CM4,ssp245,r1i1p1f1
2029,288.53523565041183,287.44167463555806,263.2372932859138,GFDL-CM4,ssp245,r1i1p1f1
2030,288.59190438737807,287.5119007850307,263.6075930279579,GFDL-CM4,ssp245,r1i1p1f1
2031,288.4476855908296,287.3506063123871,263.06835331915454,GFDL-CM4,ssp245,r1i1p1f1
2032,288.44909615704347,287.33640935408437,262.7087065229435,GFDL-CM4,ssp245,r1i1p1f1
2033,288.4315723279081,287.3199685639703,262.7162372251675,GFDL-CM4,ssp245,r1i1p1f1
2034,288.57727484101304,287.47386043658344,263.05138865061315,GFDL-CM4,ssp245,r1i1p1f1
2035,288.63932048533684,287.5162334518334,262.65833665546785,GFDL-CM4,ssp245,r1i1p1f1
