year,no_arctic_tas,world_tas,arctic_tas,Model,Experiment,Ensemble_member
1850,287.3676031430506,285.9899176186838,255.567568631441,SAM0-UNICON,historical,r1i1p1f1
1851,287.38701085986804,286.0300010126057,256.0642167879953,SAM0-UNICON,historical,r1i1p1f1
1852,287.5191901717804,286.1783749939926,256.57020495475314,SAM0-UNICON,historical,r1i1p1f1
1853,287.6705047899789,286.30467485370514,256.1441235206019,SAM0-UNICON,historical,r1i1p1f1
1854,287.75844559352515,286.41607781328423,256.7736228716969,SAM0-UNICON,historical,r1i1p1f1
1855,287.6381885593765,286.3201386070796,257.21467518877085,SAM0-UNICON,historical,r1i1p1f1
1856,287.3641666629014,285.99764696565205,255.82186418186666,SAM0-UNICON,historical,r1i1p1f1
1857,287.5632258015874,286.216971789771,256.48870024406995,SAM0-UNICON,historical,r1i1p1f1
1858,287.7444511915893,286.4325256411417,257.46230258581807,SAM0-UNICON,historical,r1i1p1f1
1859,287.70321586613983,286.4094655805056,257.8405926441355,SAM0-UNICON,historical,r1i1p1f1
1860,287.646234430285,286.3208286081942,257.0529312860515,SAM0-UNICON,historical,r1i1p1f1
1861,287.5806351008223,286.2678103869268,257.27773181034837,SAM0-UNICON,historical,r1i1p1f1
1862,287.72425782600345,286.3652083948646,256.3543856390524,SAM0-UNICON,historical,r1i1p1f1
1863,287.6437910226526,286.35379240797954,257.8677646792079,SAM0-UNICON,historical,r1i1p1f1
1864,287.6239328546152,286.3157071032371,257.42718380920587,SAM0-UNICON,historical,r1i1p1f1
1865,287.4334282331088,286.1077748999776,256.8344119856382,SAM0-UNICON,historical,r1i1p1f1
1866,287.32864996260946,286.0148989425776,257.004365474045,SAM0-UNICON,historical,r1i1p1f1
1867,287.46528722380987,286.1272617724756,256.5806950746717,SAM0-UNICON,historical,r1i1p1f1
1868,287.51843180660643,286.2183625496643,257.5099527255469,SAM0-UNICON,historical,r1i1p1f1
1869,287.4736653267074,286.19791438582956,258.0265068637667,SAM0-UNICON,historical,r1i1p1f1
1870,287.5350562584783,286.21765347480977,257.1264809737806,SAM0-UNICON,historical,r1i1p1f1
1871,287.512793693661,286.1804439829619,256.75921021440894,SAM0-UNICON,historical,r1i1p1f1
1872,287.512587231143,286.1995804837734,257.20548220474456,SAM0-UNICON,historical,r1i1p1f1
