,year,Experiment,Model,adjusted_world_tas_anom,adjusted_no_arctic_tas_anom
0,1850,historical,ACCESS-CM2,,
392,1851,historical,ACCESS-CM2,,
783,1852,historical,ACCESS-CM2,,
1174,1853,historical,ACCESS-CM2,,
1565,1854,historical,ACCESS-CM2,,
1956,1855,historical,ACCESS-CM2,,
2347,1856,historical,ACCESS-CM2,,
2738,1857,historical,ACCESS-CM2,,
3129,1858,historical,ACCESS-CM2,,
3520,1859,historical,ACCESS-CM2,,
3911,1860,historical,ACCESS-CM2,0.02841578123750026,0.018281454782327462
4302,1861,historical,ACCESS-CM2,0.023269160907125913,0.01292346870042332
4693,1862,historical,ACCESS-CM2,0.02054560675211456,0.008897153372855033
5084,1863,historical,ACCESS-CM2,0.015887485258875556,0.0029346874389726847
5475,1864,historical,ACCESS-CM2,0.0008243148383218939,-0.009707698481233776
5866,1865,historical,ACCESS-CM2,-0.006977879481241984,-0.018736799045294884
6257,1866,historical,ACCESS-CM2,-0.003933930464467605,-0.016219301667838894
6648,1867,historical,ACCESS-CM2,-0.005290183377573088,-0.017516938549523176
7039,1868,historical,ACCESS-CM2,-0.0041849231016991345,-0.017404461485522688
7430,1869,historical,ACCESS-CM2,-0.0014076059706305901,-0.015135713705224785
7821,1870,historical,ACCESS-CM2,-0.007654723874937982,-0.020793248317388498
8212,1871,historical,ACCESS-CM2,-0.014880785286955368,-0.026374933592913256
8603,1872,historical,ACCESS-CM2,-0.012254305195744103,-0.022849023509883142
8994,1873,historical,ACCESS-CM2,-0.006103363495379079,-0.014785677428101664
9385,1874,historical,ACCESS-CM2,-0.00024358690567245701,-0.010134646649623297
9776,1875,historical,ACCESS-CM2,-0.02177997759649104,-0.032353991430977065
10167,1876,historical,ACCESS-CM2,-0.03585220385463446,-0.04315216411968366
10558,1877,historical,ACCESS-CM2,-0.050922127825105724,-0.05710393340225636
10949,1878,historical,ACCESS-CM2,-0.06283510398209693,-0.06511690886312614
11340,1879,historical,ACCESS-CM2,-0.06528211485947834,-0.0657264684771485
11731,1880,historical,ACCESS-CM2,-0.06879782333623642,-0.06668219864641382
12122,1881,historical,ACCESS-CM2,-0.07290167943425638,-0.06859795669562208
12513,1882,historical,ACCESS-CM2,-0.0819574336266826,-0.07489528205788186
12904,1883,historical,ACCESS-CM2,-0.10750674322042619,-0.09879563464816103
13295,1884,historical,ACCESS-CM2,-0.10664955040489682,-0.09914555518741251
13686,1885,historical,ACCESS-CM2,-0.11286086664366728,-0.10329059902450767
14077,1886,historical,ACCESS-CM2,-0.11536055662288272,-0.10458830926470426
14468,1887,historical,ACCESS-CM2,-0.11241423431554626,-0.1003312490363393
14859,1888,historical,ACCESS-CM2,-0.11217164410865325,-0.09875022596725729
15250,1889,historical,ACCESS-CM2,-0.1054292388547966,-0.09278131479049037
15641,1890,historical,ACCESS-CM2,-0.0999138296776414,-0.08818712077105703
16032,1891,historical,ACCESS-CM2,-0.09132124845718861,-0.08069541106335644
16423,1892,historical,ACCESS-CM2,-0.08868125943298548,-0.07909846668225765
16814,1893,historical,ACCESS-CM2,-0.08716895228790571,-0.07963156906077853
17205,1894,historical,ACCESS-CM2,-0.09175651771534954,-0.08487771909267351
17596,1895,historical,ACCESS-CM2,-0.07494259819995266,-0.06837382990017016
17987,1896,historical,ACCESS-CM2,-0.05982737859940853,-0.0557960985542244
18378,1897,historical,ACCESS-CM2,-0.04021113219171989,-0.03821842887316851
18769,1898,historical,ACCESS-CM2,-0.03777491119230479,-0.037394124459376066
19160,1899,historical,ACCESS-CM2,-0.033499329744091755,-0.034107690445189506
19551,1900,historical,ACCESS-CM2,-0.036203048941174286,-0.03600209210934695
19942,1901,historical,ACCESS-CM2,-0.03077748525917231,-0.030012068266729273
20333,1902,historical,ACCESS-CM2,-0.025239103513114727,-0.023036406776807968
20724,1903,historical,ACCESS-CM2,-0.02465384806624468,-0.017700098720761524
21115,1904,historical,ACCESS-CM2,-0.03650856748651802,-0.024914956321331356
21506,1905,historical,ACCESS-CM2,-0.060547576378354714,-0.044569866286570295
21897,1906,historical,ACCESS-CM2,-0.07467946873612787,-0.054392533136669585
22288,1907,historical,ACCESS-CM2,-0.07924220349135647,-0.05706355728322915
22679,1908,historical,ACCESS-CM2,-0.10336926158653718,-0.07765058249644465
23070,1909,historical,ACCESS-CM2,-0.11749909956649986,-0.08816329894784154
23461,1910,historical,ACCESS-CM2,-0.12933018334063262,-0.09682707102468795
23852,1911,historical,ACCESS-CM2,-0.14469692025653766,-0.10863985693084319
24243,1912,historical,ACCESS-CM2,-0.1573682952643201,-0.11770644045920237
24634,1913,historical,ACCESS-CM2,-0.17712448567856875,-0.13386566752702622
25025,1914,historical,ACCESS-CM2,-0.17492712810263739,-0.13203959543297217
25416,1915,historical,ACCESS-CM2,-0.17047605508029656,-0.12821473419879315
25807,1916,historical,ACCESS-CM2,-0.16529068369780445,-0.12447420810551241
26198,1917,historical,ACCESS-CM2,-0.17038185781927476,-0.1275869247260154
26589,1918,historical,ACCESS-CM2,-0.15763814529018222,-0.11475309578252645
26980,1919,historical,ACCESS-CM2,-0.15065583955765427,-0.1055183162245069
27371,1920,historical,ACCESS-CM2,-0.13372416231382855,-0.08942505586630654
27762,1921,historical,ACCESS-CM2,-0.1339414228219047,-0.09067252228862041
28153,1922,historical,ACCESS-CM2,-0.13711651974425937,-0.09721091862705028
28544,1923,historical,ACCESS-CM2,-0.11678501800476307,-0.08282167548306504
28935,1924,historical,ACCESS-CM2,-0.09064955673468046,-0.06245144703063143
29326,1925,historical,ACCESS-CM2,-0.04446130276477297,-0.02288492278635569
29717,1926,historical,ACCESS-CM2,-0.016305404660829775,-0.0025762681640232985
30108,1927,historical,ACCESS-CM2,0.0011980111725444081,0.009719373403515164
30499,1928,historical,ACCESS-CM2,0.023746103992800274,0.02585733081680917
30890,1929,historical,ACCESS-CM2,0.03637746645045276,0.03470760341816207
31281,1930,historical,ACCESS-CM2,0.053909112041177015,0.0502307176057967
31672,1931,historical,ACCESS-CM2,0.07372732200216878,0.0654336338166099
32063,1932,historical,ACCESS-CM2,0.10231314902488936,0.08964425068327775
32454,1933,historical,ACCESS-CM2,0.1308573553938436,0.11367972340695724
32845,1934,historical,ACCESS-CM2,0.14543501825240374,0.1275718353999124
33236,1935,historical,ACCESS-CM2,0.1627265546556873,0.14339849045980121
33627,1936,historical,ACCESS-CM2,0.18050630314831073,0.15943153612094718
34018,1937,historical,ACCESS-CM2,0.19796835723982217,0.173224593487032
34409,1938,historical,ACCESS-CM2,0.19888589408804005,0.17192994643497275
34800,1939,historical,ACCESS-CM2,0.20285941484764655,0.17483370031319553
35191,1940,historical,ACCESS-CM2,0.2070276855425718,0.17753621614537432
35582,1941,historical,ACCESS-CM2,0.20637251805695428,0.17556559346986453
35973,1942,historical,ACCESS-CM2,0.21681918451397497,0.18836801653928684
36364,1943,historical,ACCESS-CM2,0.22108173808572987,0.1922831858544152
36755,1944,historical,ACCESS-CM2,0.22148090661100026,0.1922482774400322
37146,1945,historical,ACCESS-CM2,0.20555982482843055,0.17762485089733662
37537,1946,historical,ACCESS-CM2,0.19891411873880038,0.17350118829517872
37928,1947,historical,ACCESS-CM2,0.1845209566471515,0.16205843506035106
38319,1948,historical,ACCESS-CM2,0.18807488703309222,0.16846280374848777
38710,1949,historical,ACCESS-CM2,0.18644639976975683,0.167262803288049
39101,1950,historical,ACCESS-CM2,0.1866112981621506,0.16789084343523297
39492,1951,historical,ACCESS-CM2,0.19159572193281954,0.17293691330665947
39882,1952,historical,ACCESS-CM2,0.18572062365369768,0.1677803411220827
40272,1953,historical,ACCESS-CM2,0.1808225420299279,0.1646020738997336
40662,1954,historical,ACCESS-CM2,0.1674844063072889,0.15160625811473963
41052,1955,historical,ACCESS-CM2,0.14431554449203807,0.12905836292965056
41442,1956,historical,ACCESS-CM2,0.11762716745010647,0.10345440700624135
41832,1957,historical,ACCESS-CM2,0.09596547635598233,0.08471931604680985
42222,1958,historical,ACCESS-CM2,0.08611310094232014,0.07619387295454029
42612,1959,historical,ACCESS-CM2,0.08636503308364936,0.07515556502753638
43002,1960,historical,ACCESS-CM2,0.08133174590612888,0.0706053180053549
43392,1961,historical,ACCESS-CM2,0.08316441066176834,0.07345128995847441
43782,1962,historical,ACCESS-CM2,0.07686140521128644,0.06520668711084841
44172,1963,historical,ACCESS-CM2,0.07294255027755153,0.06202115086747481
44562,1964,historical,ACCESS-CM2,0.07758241898236716,0.0680232436039658
44952,1965,historical,ACCESS-CM2,0.07519385114447698,0.06708905972481793
45342,1966,historical,ACCESS-CM2,0.06950848985944104,0.061760193059988096
45732,1967,historical,ACCESS-CM2,0.07534310822078487,0.06581180627323203
46122,1968,historical,ACCESS-CM2,0.07539267737750915,0.06477369331069738
46512,1969,historical,ACCESS-CM2,0.07674993074126113,0.06680371985801828
46902,1970,historical,ACCESS-CM2,0.08104822765074532,0.06973474729852785
47292,1971,historical,ACCESS-CM2,0.07324733704145608,0.0644293776000295
47682,1972,historical,ACCESS-CM2,0.07205818954801986,0.06453742722998881
48072,1973,historical,ACCESS-CM2,0.0725668203324917,0.06440035014341457
48461,1974,historical,ACCESS-CM2,0.08005230151946095,0.073932495327458
48850,1975,historical,ACCESS-CM2,0.09948211465979812,0.09585522689824093
49239,1976,historical,ACCESS-CM2,0.1249698505709073,0.12155941405136492
49628,1977,historical,ACCESS-CM2,0.1584520201865235,0.15209902134988698
50017,1978,historical,ACCESS-CM2,0.1712758762778258,0.16572774864355128
50406,1979,historical,ACCESS-CM2,0.17415423406050973,0.17038988608542763
50795,1980,historical,ACCESS-CM2,0.1866197526529156,0.18251607623452107
51184,1981,historical,ACCESS-CM2,0.208827707966775,0.20628019223856306
51573,1982,historical,ACCESS-CM2,0.22922216680668484,0.22713285607933006
51962,1983,historical,ACCESS-CM2,0.22198311747016083,0.22000822462084707
52351,1984,historical,ACCESS-CM2,0.21330322450847586,0.21208414122664038
52740,1985,historical,ACCESS-CM2,0.22360907761527274,0.22159468574534308
53129,1986,historical,ACCESS-CM2,0.2372291058720771,0.2341267944647066
53518,1987,historical,ACCESS-CM2,0.25616410957001406,0.25220482403374317
53907,1988,historical,ACCESS-CM2,0.2662702297601799,0.26055606883935123
54296,1989,historical,ACCESS-CM2,0.2802521446206745,0.2725929401899442
54685,1990,historical,ACCESS-CM2,0.2926299099762719,0.2834485937787264
55074,1991,historical,ACCESS-CM2,0.32244190777041576,0.3092270771092099
55463,1992,historical,ACCESS-CM2,0.34157457845052197,0.3248897161960829
55852,1993,historical,ACCESS-CM2,0.3629943806098723,0.3434768669462494
56241,1994,historical,ACCESS-CM2,0.3997264303701994,0.37630201110976746
56630,1995,historical,ACCESS-CM2,0.41976194793316196,0.39262400836780387
57019,1996,historical,ACCESS-CM2,0.4393088964082894,0.4111359114335581
57409,1997,historical,ACCESS-CM2,0.451901295803747,0.42450750309363494
57798,1998,historical,ACCESS-CM2,0.47109300497645773,0.44164028281308426
58187,1999,historical,ACCESS-CM2,0.4998036908239807,0.46591219799665573
58576,2000,historical,ACCESS-CM2,0.5149146554082948,0.47918971896287127
58965,2001,historical,ACCESS-CM2,0.5346324400429223,0.49587484834821943
59356,2002,historical,ACCESS-CM2,0.5650944622217191,0.5231892420901817
59746,2003,historical,ACCESS-CM2,0.6255880453103506,0.5795893151652214
60136,2004,historical,ACCESS-CM2,0.6629474093823657,0.6124542069882484
60526,2005,historical,ACCESS-CM2,0.7053278949133495,0.6492360942870486
60916,2006,historical,ACCESS-CM2,0.7498007180917007,0.6912400013734373
61306,2007,historical,ACCESS-CM2,0.7775792350861253,0.7168164225835707
61696,2008,historical,ACCESS-CM2,0.823755142328102,0.7609909287220035
62086,2009,historical,ACCESS-CM2,0.867653283539832,0.8031614622934555
62476,2010,historical,ACCESS-CM2,0.9021692422749635,0.8350847314795792
62866,2011,historical,ACCESS-CM2,0.9302971545637729,0.8608006160922558
63256,2012,historical,ACCESS-CM2,0.9701805209322102,0.8981839369154816
63647,2013,historical,ACCESS-CM2,1.0193770731829956,0.9443381329053093
64038,2014,historical,ACCESS-CM2,1.0568618363316797,0.9783340582597523
64463,2015,ssp245,ACCESS-CM2,1.1053831540960104,1.0198953192337328
64691,2016,ssp245,ACCESS-CM2,1.1526853222427011,1.0620572021838641
64916,2017,ssp245,ACCESS-CM2,1.2008238224827656,1.1041207737819339
65141,2018,ssp245,ACCESS-CM2,1.2665159577668388,1.1643376066326305
65366,2019,ssp245,ACCESS-CM2,1.3219708868871747,1.2146284998740462
65591,2020,ssp245,ACCESS-CM2,1.3793899102715874,1.2676466950455265
65817,2021,ssp245,ACCESS-CM2,1.422638524760332,1.3042976188558746
66039,2022,ssp245,ACCESS-CM2,1.4670772530045713,1.3450935237196453
66261,2023,ssp245,ACCESS-CM2,1.4959472657116564,1.3724148972228667
66483,2024,ssp245,ACCESS-CM2,1.5515366176320493,1.4246439666962973
66705,2025,ssp245,ACCESS-CM2,1.5995187181016637,1.4714759661209118
66926,2026,ssp245,ACCESS-CM2,1.6434844027925628,1.5120306433711974
67147,2027,ssp245,ACCESS-CM2,1.6776152052838464,1.543264200756013
67368,2028,ssp245,ACCESS-CM2,1.7125731322117315,1.5738189912406721
67589,2029,ssp245,ACCESS-CM2,1.7608398089043176,1.614475330624902
67780,2030,ssp245,ACCESS-CM2,1.8085168399482976,1.654692202962392
67971,2031,ssp245,ACCESS-CM2,1.8661722271034773,1.7079014105787174
68162,2032,ssp245,ACCESS-CM2,1.9139121083708055,1.7495010850771537
68353,2033,ssp245,ACCESS-CM2,1.9629177899662835,1.7932282456707611
68544,2034,ssp245,ACCESS-CM2,2.0152337185995512,1.8398559611022023
68735,2035,ssp245,ACCESS-CM2,2.0585393573498862,1.880257751771029
68926,2036,ssp245,ACCESS-CM2,2.1049497855500556,1.9206484004298074
69117,2037,ssp245,ACCESS-CM2,2.149137187542765,1.9597299287193308
69308,2038,ssp245,ACCESS-CM2,2.1907364950078683,1.9968786031692813
69499,2039,ssp245,ACCESS-CM2,2.233601780070664,2.0359985765370303
69690,2040,ssp245,ACCESS-CM2,2.2789027127741437,2.0765327526618047
69874,2041,ssp245,ACCESS-CM2,2.322801907956763,2.1177994658998958
70058,2042,ssp245,ACCESS-CM2,2.366768254303061,2.1568554897298244
70242,2043,ssp245,ACCESS-CM2,2.417808535157901,2.2021153616058977
70426,2044,ssp245,ACCESS-CM2,2.4711661722876506,2.2511286496128498
70610,2045,ssp245,ACCESS-CM2,2.5115277254392496,2.2876073403190587
70794,2046,ssp245,ACCESS-CM2,2.5615380920080772,2.332541596356119
70978,2047,ssp245,ACCESS-CM2,2.6316152740261103,2.3969880062392757
71162,2048,ssp245,ACCESS-CM2,2.6839972264604053,2.4443645202932163
71346,2049,ssp245,ACCESS-CM2,2.730504115888481,2.4884519470855544
71530,2050,ssp245,ACCESS-CM2,2.7862898097885447,2.543593379004864
71714,2051,ssp245,ACCESS-CM2,2.811646491548794,2.564614693228324
71898,2052,ssp245,ACCESS-CM2,2.8544724850069043,2.6048767979048124
72082,2053,ssp245,ACCESS-CM2,2.8958905129124575,2.643274464431359
72266,2054,ssp245,ACCESS-CM2,2.9263268092473833,2.6700119524291694
72450,2055,ssp245,ACCESS-CM2,2.9625567490701097,2.7033799068941105
72634,2056,ssp245,ACCESS-CM2,3.0012625789897447,2.7402553735943354
72818,2057,ssp245,ACCESS-CM2,3.0308015290680226,2.7675970682547657
73002,2058,ssp245,ACCESS-CM2,3.05995513719913,2.794164220404144
73186,2059,ssp245,ACCESS-CM2,3.0961484137278745,2.8283623386808134
73370,2060,ssp245,ACCESS-CM2,3.1368757547327353,2.866002066328779
73554,2061,ssp245,ACCESS-CM2,3.18484075127405,2.9084961804566785
73738,2062,ssp245,ACCESS-CM2,3.22843494944358,2.947870974856472
73922,2063,ssp245,ACCESS-CM2,3.267933206121328,2.9819697071979747
74106,2064,ssp245,ACCESS-CM2,3.2943780281097617,3.0053640770030863
74290,2065,ssp245,ACCESS-CM2,3.332716436461199,3.038792682305974
74474,2066,ssp245,ACCESS-CM2,3.360900597986547,3.0648796499133106
74658,2067,ssp245,ACCESS-CM2,3.3870755766355276,3.089099783826404
74842,2068,ssp245,ACCESS-CM2,3.413844036367775,3.1141398818453268
75026,2069,ssp245,ACCESS-CM2,3.4241781927453454,3.123125839182232
75210,2070,ssp245,ACCESS-CM2,3.448743006691494,3.144502750430608
75394,2071,ssp245,ACCESS-CM2,3.48794494417877,3.1815294548016197
75578,2072,ssp245,ACCESS-CM2,3.5174182809736987,3.2082354012008345
75762,2073,ssp245,ACCESS-CM2,3.5302887735878445,3.2191504257272796
75946,2074,ssp245,ACCESS-CM2,3.5624133120525823,3.249375014902964
76130,2075,ssp245,ACCESS-CM2,3.5932017836404366,3.2764279299648664
76314,2076,ssp245,ACCESS-CM2,3.6204588583103403,3.300908496016159
76498,2077,ssp245,ACCESS-CM2,3.6546156732693844,3.332616387625451
76682,2078,ssp245,ACCESS-CM2,3.689453645464602,3.3644365025104443
76866,2079,ssp245,ACCESS-CM2,3.713630000259648,3.384693421183298
77050,2080,ssp245,ACCESS-CM2,3.735381377527317,3.404141293903555
77234,2081,ssp245,ACCESS-CM2,3.753923734390324,3.422598024274985
77418,2082,ssp245,ACCESS-CM2,3.7725172612767874,3.4421186717563588
77602,2083,ssp245,ACCESS-CM2,3.7947115599603363,3.465788745524403
77786,2084,ssp245,ACCESS-CM2,3.8184345900963037,3.489200893339669
77970,2085,ssp245,ACCESS-CM2,3.835696140812654,3.505605232676681
78154,2086,ssp245,ACCESS-CM2,3.857163263431092,3.5235123077021906
78338,2087,ssp245,ACCESS-CM2,3.8839189361242776,3.5462123664453067
78522,2088,ssp245,ACCESS-CM2,3.906737518914277,3.566641731233484
78706,2089,ssp245,ACCESS-CM2,3.9428777801423887,3.598868728724041
78890,2090,ssp245,ACCESS-CM2,3.960692096749672,3.615050436016529
79074,2091,ssp245,ACCESS-CM2,3.980476865676029,3.6343119594618227
79258,2092,ssp245,ACCESS-CM2,,
79442,2093,ssp245,ACCESS-CM2,,
79626,2094,ssp245,ACCESS-CM2,,
79810,2095,ssp245,ACCESS-CM2,,
79994,2096,ssp245,ACCESS-CM2,,
80178,2097,ssp245,ACCESS-CM2,,
80362,2098,ssp245,ACCESS-CM2,,
80546,2099,ssp245,ACCESS-CM2,,
80730,2100,ssp245,ACCESS-CM2,,
2,1850,historical,ACCESS-ESM1-5,,
394,1851,historical,ACCESS-ESM1-5,,
785,1852,historical,ACCESS-ESM1-5,,
1176,1853,historical,ACCESS-ESM1-5,,
1567,1854,historical,ACCESS-ESM1-5,,
1958,1855,historical,ACCESS-ESM1-5,,
2349,1856,historical,ACCESS-ESM1-5,,
2740,1857,historical,ACCESS-ESM1-5,,
3131,1858,historical,ACCESS-ESM1-5,,
3522,1859,historical,ACCESS-ESM1-5,,
3913,1860,historical,ACCESS-ESM1-5,0.001242980195649319,0.008422085437325888
4304,1861,historical,ACCESS-ESM1-5,-0.005689670626492944,0.0002748306375014986
4695,1862,historical,ACCESS-ESM1-5,-0.002726492628478597,0.001893974238076562
5086,1863,historical,ACCESS-ESM1-5,0.003820708079589212,0.006295137978795639
5477,1864,historical,ACCESS-ESM1-5,0.014301066770631699,0.014920298390844895
5868,1865,historical,ACCESS-ESM1-5,0.021029132214421285,0.02177126842567567
6259,1866,historical,ACCESS-ESM1-5,0.029769749717984687,0.029880301355690683
6650,1867,historical,ACCESS-ESM1-5,0.029297799102023656,0.029834419383587954
7041,1868,historical,ACCESS-ESM1-5,0.03395630204789289,0.034117471419639216
7432,1869,historical,ACCESS-ESM1-5,0.038023770813511076,0.038106865896641556
7823,1870,historical,ACCESS-ESM1-5,0.043961093401204035,0.042840111736227246
8214,1871,historical,ACCESS-ESM1-5,0.047957106570901936,0.04668261371503011
8605,1872,historical,ACCESS-ESM1-5,0.04748517584036388,0.04487647072099083
8996,1873,historical,ACCESS-ESM1-5,0.050668825632284496,0.04922155540468282
9387,1874,historical,ACCESS-ESM1-5,0.04893230535502097,0.047934907942956954
9778,1875,historical,ACCESS-ESM1-5,0.03089325331700034,0.028011901203607904
10169,1876,historical,ACCESS-ESM1-5,0.01771327786445176,0.013681487221463264
10560,1877,historical,ACCESS-ESM1-5,0.012272129463157418,0.009994954449332958
10951,1878,historical,ACCESS-ESM1-5,-0.0027006744331389944,-0.00252952571478722
11342,1879,historical,ACCESS-ESM1-5,-0.012619391214715532,-0.010901782069246
11733,1880,historical,ACCESS-ESM1-5,-0.013052422637346904,-0.009119578942336637
12124,1881,historical,ACCESS-ESM1-5,-0.008629059016314285,-0.0030471531879560023
12515,1882,historical,ACCESS-ESM1-5,-0.015406893464711842,-0.0067598216641397545
12906,1883,historical,ACCESS-ESM1-5,-0.023995760232441092,-0.014032713901846792
13297,1884,historical,ACCESS-ESM1-5,-0.03597785713133897,-0.025592181238744547
13688,1885,historical,ACCESS-ESM1-5,-0.05182584573755402,-0.04297654336168877
14079,1886,historical,ACCESS-ESM1-5,-0.057416049868602034,-0.04689612610375221
14470,1887,historical,ACCESS-ESM1-5,-0.062078544423977686,-0.05123202098347563
14861,1888,historical,ACCESS-ESM1-5,-0.0646868385490975,-0.053112025056712586
15252,1889,historical,ACCESS-ESM1-5,-0.05259388329737585,-0.03949940029487375
15643,1890,historical,ACCESS-ESM1-5,-0.049364345326237534,-0.033368243099922215
16034,1891,historical,ACCESS-ESM1-5,-0.04428212365227024,-0.02828649445571408
16425,1892,historical,ACCESS-ESM1-5,-0.03937863734171607,-0.022572433648825094
16816,1893,historical,ACCESS-ESM1-5,-0.04436053142218771,-0.02884016948363466
17207,1894,historical,ACCESS-ESM1-5,-0.053139413934958926,-0.03766096813574382
17598,1895,historical,ACCESS-ESM1-5,-0.04845122980220308,-0.030605607968373933
17989,1896,historical,ACCESS-ESM1-5,-0.04337298177680079,-0.023829012321326105
18380,1897,historical,ACCESS-ESM1-5,-0.040945932991994755,-0.02037647771990182
18771,1898,historical,ACCESS-ESM1-5,-0.03472576809629086,-0.015542530265415024
19162,1899,historical,ACCESS-ESM1-5,-0.028690758046915555,-0.01047743479776278
19553,1900,historical,ACCESS-ESM1-5,-0.030326447879349554,-0.012440137291107253
19944,1901,historical,ACCESS-ESM1-5,-0.029554659510078563,-0.012534744384917107
20335,1902,historical,ACCESS-ESM1-5,-0.014077675458088346,0.0008510097374386782
20726,1903,historical,ACCESS-ESM1-5,-0.0067911864770459456,0.011315606116645702
21117,1904,historical,ACCESS-ESM1-5,-0.0061761116178842375,0.012605504256471587
21508,1905,historical,ACCESS-ESM1-5,0.002747876924349161,0.02408528218561538
21899,1906,historical,ACCESS-ESM1-5,0.011125520767723862,0.034054890329615006
22290,1907,historical,ACCESS-ESM1-5,0.02366907570804576,0.04737176896767519
22681,1908,historical,ACCESS-ESM1-5,0.02586117459496068,0.050325723714478854
23072,1909,historical,ACCESS-ESM1-5,0.020595861281035403,0.04486411436113432
23463,1910,historical,ACCESS-ESM1-5,0.011106871742669349,0.032348020372346575
23854,1911,historical,ACCESS-ESM1-5,0.0011833281118590149,0.022750046172959365
24245,1912,historical,ACCESS-ESM1-5,0.002654549987873602,0.02504698104382075
24636,1913,historical,ACCESS-ESM1-5,0.0034534064578950773,0.02587840053041937
25027,1914,historical,ACCESS-ESM1-5,0.00565309870799126,0.030282267806852173
25418,1915,historical,ACCESS-ESM1-5,0.015468491136239153,0.04010945056416022
25809,1916,historical,ACCESS-ESM1-5,0.03134249410112301,0.0535439218219131
26200,1917,historical,ACCESS-ESM1-5,0.03985260366943992,0.06022990774988546
26591,1918,historical,ACCESS-ESM1-5,0.047203300913818746,0.06710020396087149
26982,1919,historical,ACCESS-ESM1-5,0.044045839734984306,0.062273436174326235
27373,1920,historical,ACCESS-ESM1-5,0.04202419289637133,0.05818608891229716
27764,1921,historical,ACCESS-ESM1-5,0.04185692174009157,0.05637165888239157
28155,1922,historical,ACCESS-ESM1-5,0.03438476990244345,0.04958422664281942
28546,1923,historical,ACCESS-ESM1-5,0.03807928909922558,0.048779274198490485
28937,1924,historical,ACCESS-ESM1-5,0.03658039422223301,0.04600746611687703
29328,1925,historical,ACCESS-ESM1-5,0.03466387335074893,0.04300212136116909
29719,1926,historical,ACCESS-ESM1-5,0.026236271313618373,0.032685682046793695
30110,1927,historical,ACCESS-ESM1-5,0.015014217145621452,0.02030703608583594
30501,1928,historical,ACCESS-ESM1-5,0.019091975834239598,0.02355404729286828
30892,1929,historical,ACCESS-ESM1-5,0.017970834980638985,0.021365702481316955
31283,1930,historical,ACCESS-ESM1-5,0.026467984048034764,0.03074393520334312
31674,1931,historical,ACCESS-ESM1-5,0.030226031903766673,0.03299312190469733
32065,1932,historical,ACCESS-ESM1-5,0.026246191244510206,0.02806071696633716
32456,1933,historical,ACCESS-ESM1-5,0.036023832021494,0.038554469405689976
32847,1934,historical,ACCESS-ESM1-5,0.043940928600476555,0.043238002859840974
33238,1935,historical,ACCESS-ESM1-5,0.049336722199133,0.0470452528066657
33629,1936,historical,ACCESS-ESM1-5,0.051572222857631904,0.049588842607227665
34020,1937,historical,ACCESS-ESM1-5,0.047129349978305264,0.04510760230873488
34411,1938,historical,ACCESS-ESM1-5,0.04030276811049223,0.03753257098368751
34802,1939,historical,ACCESS-ESM1-5,0.046989762756229334,0.04465764409408113
35193,1940,historical,ACCESS-ESM1-5,0.056906706689431596,0.05411393540870593
35584,1941,historical,ACCESS-ESM1-5,0.04738033547147878,0.0470881207417178
35975,1942,historical,ACCESS-ESM1-5,0.04762796067295538,0.04946599425524781
36366,1943,historical,ACCESS-ESM1-5,0.04955022828577862,0.051753799002871866
36757,1944,historical,ACCESS-ESM1-5,0.054656641916371165,0.05932189299915641
37148,1945,historical,ACCESS-ESM1-5,0.0575874250373947,0.06347734345182207
37539,1946,historical,ACCESS-ESM1-5,0.06631077153380799,0.07392142637649779
37930,1947,historical,ACCESS-ESM1-5,0.06422022649919817,0.07246020344905868
38321,1948,historical,ACCESS-ESM1-5,0.050727413442011184,0.05997706282665642
38712,1949,historical,ACCESS-ESM1-5,0.047919269859345325,0.056903461172783894
39103,1950,historical,ACCESS-ESM1-5,0.044642926291095134,0.05335664952986015
39494,1951,historical,ACCESS-ESM1-5,0.0363175000093428,0.04681814856941015
39884,1952,historical,ACCESS-ESM1-5,0.03743800181253834,0.04852157353335017
40274,1953,historical,ACCESS-ESM1-5,0.041248378199707274,0.05215011474372078
40664,1954,historical,ACCESS-ESM1-5,0.04728332927426482,0.05977395318253208
41054,1955,historical,ACCESS-ESM1-5,0.03097443302782744,0.04423089598334493
41444,1956,historical,ACCESS-ESM1-5,0.019608451457648644,0.03313186856977168
41834,1957,historical,ACCESS-ESM1-5,0.01712389243016731,0.029349450740387868
42224,1958,historical,ACCESS-ESM1-5,0.0019293127029409714,0.01458044478828739
42614,1959,historical,ACCESS-ESM1-5,-0.008815935304576106,0.003304915741572753
43004,1960,historical,ACCESS-ESM1-5,-0.009169141063322289,0.003733584591927801
43394,1961,historical,ACCESS-ESM1-5,0.0016905511128516189,0.01183549845123975
43784,1962,historical,ACCESS-ESM1-5,-0.0036003701061065258,0.004663847327767447
44174,1963,historical,ACCESS-ESM1-5,-0.011330528514954417,-0.0023296058169105707
44564,1964,historical,ACCESS-ESM1-5,-0.006381190844445252,0.0004278736603377389
44954,1965,historical,ACCESS-ESM1-5,-0.009407663979713281,-0.005150697125791965
45344,1966,historical,ACCESS-ESM1-5,-0.02194135350312027,-0.0211625620461581
45734,1967,historical,ACCESS-ESM1-5,-0.020555408570460846,-0.02095827021217384
46124,1968,historical,ACCESS-ESM1-5,-0.008616743707112962,-0.010287514047307817
46514,1969,historical,ACCESS-ESM1-5,-0.005857166736068009,-0.0084284705991448
